"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2005209797","00","7","121 BRICK YARD RD","","MARS","PA","16046","VOGEL DISPOSAL SERVICE","","999999","","","","","N","","","","","","U","","","","","","","","1","","99"
"2005102795","99","99","1500 TRUMBULL RD","","GIRARD","OH","444203492","AIM LEASING CO","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","08"
"2005073448","05","1","4141 NORTH MARION RD","","ALBURNETT","IA","522059716","MORRISON TRUCKING","3194623627","080000","","","","","N","","","","","000207915","N","","","","","","","","2","22404530","08"
"2005159935","03","1","GOOSEHILL RD PEB254","","JEFFERSON","MA","04348","CONTRACT LEASING CO","5707640313","068000","","","","","N","","","","","","N","","","","","","","","1","00069582","06"
"2005186079","05","1","4141 N MARION RD","","ALBEURNETT","IA","52202","MORRISON INC","8003437207","080000","","","","","N","","","","","000007915","N","","","","","","","","1","00224453","08"
"2005122951","02","99","99 LOCUST GROVE RD","","PITTSTOWN","NJ","08867","GARDEN STATE GROWERS","8002888484","080000","","","","","N","","","","","","N","","","","","","","","2","01012909","06"
"2005121624","05","1","3910 EAST HARRISON ST","","DECATUR","IL","62524","YELLOW TRANSPORT","8009340204","052000","","","","","N","","","","","","N","","","","","","","","2","99999999","08"
"2006002387","05","3","4500 PARKWAY DR","","BROOKFIELD","OH","44403","ALAN INC","8008647378","080000","","","","","N","","","","","","N","","","","","","","","2","00329181","08"
"2005189315","05","1","801 PELLEGRINO CT","","LAREDO","TX","78045","SUPER TRANSPORT INTERNATIONAL","9562376594","080000","","","","","N","","","","","","N","","","","","","","","1","00692863","06"
"2005414115","02","8","345 SIXTH AVENUE","3RD FLOOR","PITTSBURGH","PA","15222","PORT AUTHORITY OF ALLEGHENY CO.","4124422000","","","","","","N","","","","","","","","A-00976060","","","","","","1","","11"
"2006013626","05","1","20 SUNFOREST DR","","BRAMPTON","ON","999999","ROADTEK TRUCK LINES INC","9054951805","080000","","","","","N","","","","","","N","","","","","","","","2","01330571","08"
"2005198803","03","1","3716 CROTON AVE","","CLEVELAND","OH","44115","THE SANSON CO","2164318560","005000","","","","","N","","","","","","N","","","","","","","","1","00212195","04"
"2005182761","04","7","1227 ROOSEVELT RD","","PITTSBURGH","PA","15237","ABC-EZ MOVING CO. INC","4127345478","073280","","","","","N","","","","","000250306","N","","","","","","","","1","00470943","04"
"2005182761","05","99","23446 ROUTE 30","","MINERVA","OH","44657","BIG DAWG'S INC","3308683294","080000","","","","","N","","","","","000333604","N","","","","","","","","2","00729047","08"
"2005195917","04","4","150 KLEIN ROAD","","FREEDOM","PA","15042","GRAHAM TRUCKING","7247754948","073280","","","","","N","","","","","","N","","A-00114500","","","","","","1","","04"
"2005080462","99","0","300 VANDALE DR","","HOUSTON","PA","15342","COCA COLA ENTERPRISES INC","7246635052","054000","","","","","N","","","","","","U","","","","","","","","2","00084518","08"
"2005128758","99","3","248 E LINN ST","","CANTON","IL","61520","JR TRANSPORT LLC","3092240419","052000","","","","","N","","","","","","N","","","","","","","","1","01315413","08"
"2005124883","02","8","3130 ROUTE 100","","MACUNGIE","PA","18062","LAIDLAW TRANSIT INC","7248373766","031800","","","","","N","","","","","","N","","A-00108982","","","","","","2","","11"
"2005403830","02","1","5250 OLD MAUMEE RD","INDIANA","INDIANA","IN","46803","PENSKE TRUCK LEADING","8666157340","033000","","","","","N","","","","","200587359","N","","","","","","","","1","00327574","00"
"2005078888","02","7","121 BRICKYARD RD.","","MARS","PA","16046","VOGEL DISPOSAL SERVICE","7246251511","","","","","","","","","","","","","","","","","","","","1","00290052","03"
"2005115779","05","1","3140 WILLIAM FLYNN HWY","","GIBSONIA","PA","15044","J & S INC.","7242261068","040000","","","","","N","","","","","","N","","","","","","","","1","00051824","05"
"2005196528","05","1","6605 RUTLEDGE PIKE","","KNOXVILLE","TN","37924","C BROUGHTON CO","8656338108","080000","","","","","N","","","","","","N","","","","","","","","1","00826367","08"
"2005101889","02","1","411 WEST 8TH AVE","WEST HOMESTEAD AVE","WEST HOMESTEAD","PA","151201014","GUARDIAN ANGEL AMBULANCE","4122910856","","","","","","N","","","","","","N","","","","","","","","1","","98"
"2005208947","00","4","4859 STATE RT 51","","BELLE VERNON","PA","999999999","JOSEPH A EORI BIGS TRUCKING","","999999","","","","","N","","","","","","U","","","","","","","","1","","04"
"2005208947","00","4","6617 LIBRARY ROAD","","SOUTH PARK","PA","15129","JEFFREY DUNCAN","","999999","","","","","N","","","","","","U","","","","","","","","2","","04"
"2005104095","99","3","UNKNOWN","","UNKNOWN","","","UNKNOWN","9999999999","","","","","","N","","","","","","N","","","","","","","","1","","08"
"2005138804","99","8","412 REBECCA ST","","MCILEESPORT","PA","15132","PENNA COACH LINES","9999999999","999999","","","","","N","","","","","","N","","","","","","","","3","99999999","11"
"2005010695","03","99","50 E. 91ST STREET","","INDIANAPOLIS","IN","46240","NEW BERN TRANSPORT CORP","7248570181","054000","","","","","N","","","","","000321263","N","","A-00114468","","","","","","2","00692947","08"
"2005125117","05","1","123 CRYTZER RD","","KITTANNING","PA","16201","BUD TRANSPORT INC","7245432441","080000","","","","","N","","","","","000274287","N","","A-00111684","","","","","","1","00555337","08"
"2005150725","99","1","718 GULF LAB EXT","","CHESWICK","PA","15024","THE HOME CITY ICE CO","7242757241","025990","","","","","N","","","","","003322810","N","","A-00123662","","","","","","1","00726855","03"
"2005120552","05","3","2225 DYE RD","","FLINT","MI","48532","TODDS TRANSPORT LLC","2486858683","080000","","","","","N","","","","","","N","","","","","","","","1","01219877","08"
"2005152554","99","3","","","","","","","","","","","","","","","","","","","U","","","","","","","","2","","08"
"2005047023","02","8","4825 ROUTE 8","","ALLISON PARK","PA","15101","CRITCHLOW ENTERPRISE INC","7244430844","","","","","","N","","","","","","","","","","","","","","1","00000000","11"
"2005402278","02","8","798 E KASTOWN ROAD","","SATUER","PA","16055","WL ROENIGK INC","7243531515","","","","","","N","","","","9","","N","","A-00110238","","","","","","2","","11"
"2005410336","02","1","827 EAST WARRINGTON AVE","","PITTSBURGH","PA","15210","HERMAN HEYL FLORISTS","4124311962","","","","","","N","","","","","","N","","","","","","","","2","","02"
"2005139024","02","1","AVER","","PITTSBURGH","PA","15201","CLEAN TEXTILE SYSTEMS LP","4127660547","025995","","","","","N","","","","","","N","","","","","","","","1","00195263","03"
"2005066967","02","8","41 BELL WAY","","GREENSBURG","PA","15601","WESTMORELAND COUNTY TRANSIT AUTH","7245233030","","","","","","N","","","","","","","","","","","","","","3","","11"
"2005166971","02","8","5374 WILLIAM FLYNN HWY","","GIBSONIA","PA","15044","MONARK STUDENT TRANS CORP","4127812424","","","","","","N","","","","","","N","","","","","","","","1","","11"
"2005174484","05","3","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS INC.","8003167160","080000","","","","","N","","","","","","N","","","","","","","","1","00511412","08"
"2005114945","05","2","17 FERRY STREET","","LEETSDALE","PA","15056","AUGUST TRANSPORT INC.","7244621445","080000","1","","","","Y","1","","","","999999999","N","","A-00999999","","","","","","1","99999999","08"
"2005158047","05","1","PO BOX 188","","ELM SPRINGS","AR","72728","WILLIS SHAW EXPRESS INC","8006433540","080000","","","","","N","","","","","","N","","","","","","","","1","00011266","08"
"2005003944","05","99","PO BOX 340","","NEODESHA","KS","667570340","PRESTIGE INC","6203258550","045000","","","","","N","","","","","","N","","","","","","","","1","00187903","06"
"2005173820","05","99","290 HAMILTON RD","","NEW HAMBURG","ON","UNK","ERB COMPANY","8002652182","","","","","","N","","","","","000323258","N","","A-00025168","","","","","","2","00589313","08"
"2005073450","04","4","1019 US RT 30 WEST","","IMPERIAL","PA","15126","EMPIRE ENVIR INC","7246950629","073280","","","","","N","","","","","","N","","","","","","","","2","00455796","04"
"2005128438","99","99","RM 526 CITY COUNTY BLDG","","PITTSBURGH","PA","15219","CITY OF PGH EQUIPMENT AUTHORITY","4122552290","064400","","","","","N","","","","","","N","","","","","","","","1","99999999","04"
"2005197733","05","2","PO BOX 453","","GOSHEN","IN","46526","AG TRUCKING INC.","8005436256","080000","","","","","N","","","","","000013367","N","","","","","","","","2","00213616","08"
"2005133891","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2005145737","05","1","3202 SPRING GARDEN AVE","","PITTSBURGH","PA","15212","RT 5 TRUCKING COMPANY","4123983434","073280","","","","","N","","","","","","N","","","","","","","","1","00394805","08"
"2005172596","03","2","2001 NORTH CLINE AVE","","GRIFFITH","IN","46319","BULKMATIC TRANSPORT COMPANY","2199727630","078000","","","","","N","","","","","","N","","A-00103077","","","","","","2","00760651","08"
"2005200922","00","2","PO BOX 29243","","PHOENIX","AZ","85038","SWIFT CORPORATION","","999990","","","","","N","","","","","762434","U","","","","","","","","1","0008736","08"
"2005416827","02","8","345 6TH AVE","3RD FLOOR","PITTSBURGH","PA","152222527","PORT AUTHORITY OF ALLEGHENY CO","4122377000","","","","","","N","","","","","","","","A-00976060","","","","","","2","","11"
"2005089460","99","99","19011 LAKE DRIVE","","EAST CHANHASSEN","MA","55317","SUPER VALY TRANSPORTATION INC.","7248255263","","","","","","N","","","","","","N","","","","","","","","2","","08"
"2005027738","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","99999999","11"
"2005150141","04","4","PMB355 11632 FRANKSTOWN","ROAD","PITTSBURGH","PA","15235","UNKNOWN","4127315006","073280","","","","","N","","","","","","Y","","A-00109712","","","","","","1","","04"
"2005150141","04","4","1368 MCARTHUR EXT","PO BOX 149","ALLISON PARK","PA","15101","BRAVE CONSTRUCTION","7242655800","073280","","","","","N","","","","","","N","","A-00114660","","","","","","2","","04"
"2005412224","03","1","1001 CALIFORNIA AVE","","PITTSBURGH","PA","15290","US POSTAL SERVICE","4123597847","032000","","","","","N","","","","","","N","","","","","","","","2","","04"
